RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1406215.2	18:03:03:893	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	259	3.0	724.5	380.8	729.0	368.1	-	0.0	0.0	1.0	00:01:20:859	-	-	-	-	-	-	-	-
1406248.0	18:03:03:925	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	259	3.0	723.7	379.6	728.0	365.9	-	0.0	0.0	1.0	00:01:20:901	-	-	-	-	-	-	-	-
1406281.9	18:03:03:959	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	259	3.0	722.6	379.1	727.0	364.7	-	0.0	0.0	1.0	00:01:20:901	-	-	-	-	-	-	-	-
1406314.8	18:03:03:992	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	260	3.0	719.5	377.6	724.8	362.8	-	0.0	0.0	1.0	00:01:20:942	-	-	-	-	-	-	-	-
1406348.1	18:03:04:025	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	260	2.9	554.7	386.1	562.7	364.7	-	0.1	0.0	1.0	00:01:20:984	-	-	-	-	-	-	-	-
1406381.2	18:03:04:059	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	260	3.0	538.0	384.2	545.7	361.5	-	0.1	0.0	1.0	00:01:21:026	-	-	-	-	-	-	-	-
1406414.3	18:03:04:092	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	539.9	382.8	549.1	360.6	-	0.1	0.0	1.0	00:01:21:067	-	-	-	-	-	-	-	-
1406447.7	18:03:04:125	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	540.9	381.6	551.1	359.0	-	0.1	0.0	1.0	00:01:21:067	-	-	-	-	-	-	-	-
1406481.2	18:03:04:159	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	541.1	380.9	551.3	358.6	-	0.1	0.0	1.0	00:01:21:109	-	-	-	-	-	-	-	-
1406514.2	18:03:04:192	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	541.7	380.9	552.2	358.7	-	0.1	0.0	1.0	00:01:21:109	-	-	-	-	-	-	-	-
1406547.5	18:03:04:225	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	541.5	379.5	552.2	357.9	-	0.1	0.0	1.0	00:01:21:192	-	-	-	-	-	-	-	-
1406580.8	18:03:04:258	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	541.6	380.7	552.5	356.1	-	0.1	0.0	1.0	00:01:21:234	-	-	-	-	-	-	-	-
1406614.2	18:03:04:292	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	260	3.0	542.5	378.7	553.1	355.5	-	0.1	0.0	1.0	00:01:21:234	-	-	-	-	-	-	-	-
1406647.5	18:03:04:325	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	261	2.9	561.2	380.2	570.2	358.2	-	0.1	0.0	1.0	00:01:21:276	-	-	-	-	-	-	-	-
1406680.8	18:03:04:358	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	261	3.0	586.3	382.3	595.0	361.2	-	0.1	0.0	1.0	00:01:21:317	-	-	-	-	-	-	-	-
1406713.9	18:03:04:391	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	587.1	382.9	596.6	361.1	-	0.1	0.0	1.0	00:01:21:359	-	-	-	-	-	-	-	-
1406747.1	18:03:04:424	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	586.7	382.9	596.1	361.0	-	0.1	0.0	1.0	00:01:21:401	-	-	-	-	-	-	-	-
1406780.5	18:03:04:458	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	587.9	382.1	597.0	359.7	-	0.1	0.0	1.0	00:01:21:401	-	-	-	-	-	-	-	-
1406813.6	18:03:04:491	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	588.2	382.0	597.2	360.0	-	0.1	0.0	1.0	00:01:21:442	-	-	-	-	-	-	-	-
1406847.3	18:03:04:525	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	590.1	380.6	598.6	358.3	-	0.1	0.0	1.0	00:01:21:484	-	-	-	-	-	-	-	-
1406880.4	18:03:04:558	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	589.5	381.2	598.0	359.5	-	0.1	0.0	1.0	00:01:21:526	-	-	-	-	-	-	-	-
1406913.5	18:03:04:591	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	588.8	380.5	597.2	358.4	-	0.1	0.0	1.0	00:01:21:526	-	-	-	-	-	-	-	-
1406947.1	18:03:04:624	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	589.9	380.1	598.1	358.0	-	0.1	0.0	1.0	00:01:21:609	-	-	-	-	-	-	-	-
1406980.2	18:03:04:658	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	261	3.0	589.1	379.2	596.8	357.6	-	0.1	0.0	1.0	00:01:21:609	-	-	-	-	-	-	-	-
1407013.6	18:03:04:691	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	262	3.0	588.7	379.0	596.7	357.9	-	0.1	0.0	1.0	00:01:21:651	-	-	-	-	-	-	-	-
1407046.9	18:03:04:724	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	262	2.9	625.5	381.8	632.5	362.2	-	0.1	0.0	1.0	00:01:21:692	-	-	-	-	-	-	-	-
1407079.8	18:03:04:757	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	262	2.9	629.0	384.3	635.4	366.1	-	0.1	0.0	1.0	00:01:21:734	-	-	-	-	-	-	-	-
1407113.9	18:03:04:791	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	262	2.9	630.9	379.4	638.4	361.4	-	0.1	0.0	1.0	00:01:21:734	-	-	-	-	-	-	-	-
1407146.5	18:03:04:824	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	262	2.9	630.0	380.5	637.2	361.1	-	0.1	0.0	1.0	00:01:21:776	-	-	-	-	-	-	-	-
1407180.1	18:03:04:857	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	262	2.9	630.3	380.2	637.4	362.4	-	0.1	0.0	1.0	00:01:21:817	-	-	-	-	-	-	-	-
1407213.0	18:03:04:890	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	263	2.9	630.6	379.9	638.1	362.6	-	0.1	0.0	1.0	00:01:21:859	-	-	-	-	-	-	-	-
1407246.5	18:03:04:924	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	263	2.9	650.5	381.2	658.0	365.0	-	0.0	0.0	1.0	00:01:21:901	-	-	-	-	-	-	-	-
1407279.6	18:03:04:957	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	263	2.9	649.9	381.3	656.5	364.4	-	0.0	0.0	1.0	00:01:21:901	-	-	-	-	-	-	-	-
1407313.2	18:03:04:991	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.9	651.3	381.2	658.2	365.1	-	0.0	0.0	1.0	00:01:21:942	-	-	-	-	-	-	-	-
1407346.2	18:03:05:024	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.8	651.1	381.5	657.7	365.8	-	0.0	0.0	1.0	00:01:21:942	-	-	-	-	-	-	-	-
1407379.5	18:03:05:057	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.9	651.2	382.2	658.5	365.3	-	0.0	0.0	1.0	00:01:22:026	-	-	-	-	-	-	-	-
1407413.2	18:03:05:091	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.9	651.1	380.2	658.3	363.5	-	0.0	0.0	1.0	00:01:22:067	-	-	-	-	-	-	-	-
1407446.3	18:03:05:124	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.9	651.1	380.8	659.2	363.1	-	0.0	0.0	1.0	00:01:22:067	-	-	-	-	-	-	-	-
1407479.6	18:03:05:157	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.8	651.0	380.8	659.0	364.9	-	0.0	0.0	1.0	00:01:22:109	-	-	-	-	-	-	-	-
1407512.7	18:03:05:190	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.8	650.4	381.1	658.5	364.2	-	0.0	0.0	1.0	00:01:22:151	-	-	-	-	-	-	-	-
1407545.7	18:03:05:223	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	263	2.8	651.0	381.0	658.8	364.6	-	0.0	0.0	1.0	00:01:22:192	-	-	-	-	-	-	-	-
1407579.6	18:03:05:257	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	264	2.8	634.7	382.0	642.2	363.6	-	0.0	0.0	1.0	00:01:22:192	-	-	-	-	-	-	-	-
1407612.4	18:03:05:290	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	264	2.8	531.8	395.6	540.9	370.7	-	0.1	0.0	1.0	00:01:22:234	-	-	-	-	-	-	-	-
1407645.6	18:03:05:323	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.8	533.2	394.1	543.2	370.1	-	0.1	0.0	1.0	00:01:22:276	-	-	-	-	-	-	-	-
1407679.1	18:03:05:356	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.9	533.1	394.2	542.3	369.7	-	0.1	0.0	1.0	00:01:22:317	-	-	-	-	-	-	-	-
1407712.2	18:03:05:390	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.8	534.8	392.1	545.9	368.4	-	0.1	0.0	1.0	00:01:22:359	-	-	-	-	-	-	-	-
1407745.4	18:03:05:423	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.9	535.0	391.7	545.6	368.5	-	0.1	0.0	1.0	00:01:22:359	-	-	-	-	-	-	-	-
1407779.3	18:03:05:457	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.9	535.0	389.7	545.4	367.8	-	0.1	0.0	1.0	00:01:22:442	-	-	-	-	-	-	-	-
1407812.0	18:03:05:489	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.9	534.1	389.8	544.7	365.9	-	0.1	0.0	1.0	00:01:22:442	-	-	-	-	-	-	-	-
1407846.0	18:03:05:523	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	264	2.9	532.8	390.5	543.6	364.5	-	0.1	0.0	1.0	00:01:22:484	-	-	-	-	-	-	-	-
1407878.5	18:03:05:556	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	265	2.9	536.1	390.1	546.6	367.7	-	0.1	0.0	1.0	00:01:22:526	-	-	-	-	-	-	-	-
1407911.7	18:03:05:589	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	265	2.9	584.2	391.9	594.0	372.1	-	0.1	0.0	1.0	00:01:22:567	-	-	-	-	-	-	-	-
1407945.4	18:03:05:623	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	265	2.9	584.0	391.5	594.0	370.7	-	0.1	0.0	1.0	00:01:22:567	-	-	-	-	-	-	-	-
1407978.5	18:03:05:656	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	265	2.9	584.3	388.6	594.3	368.9	-	0.1	0.0	1.0	00:01:22:609	-	-	-	-	-	-	-	-
1408012.2	18:03:05:690	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	265	2.9	583.8	388.5	593.5	368.7	-	0.1	0.0	1.0	00:01:22:651	-	-	-	-	-	-	-	-
1408044.8	18:03:05:722	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	265	2.9	583.8	387.8	593.4	367.9	-	0.1	0.0	1.0	00:01:22:692	-	-	-	-	-	-	-	-
1408078.2	18:03:05:756	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	265	2.9	583.8	388.9	592.8	370.8	-	0.1	0.0	1.0	00:01:22:734	-	-	-	-	-	-	-	-
1408112.1	18:03:05:789	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	265	2.9	583.5	388.8	592.7	370.5	-	0.1	0.0	1.0	00:01:22:734	-	-	-	-	-	-	-	-
1408144.7	18:03:05:822	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	265	2.9	583.5	387.3	593.1	368.6	-	0.1	0.0	1.0	00:01:22:776	-	-	-	-	-	-	-	-
1408178.1	18:03:05:855	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	266	2.9	583.1	388.8	592.0	371.1	-	0.1	0.0	1.0	00:01:22:776	-	-	-	-	-	-	-	-
1408211.2	18:03:05:889	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	266	2.8	625.8	392.9	633.5	376.5	-	0.1	0.0	1.0	00:01:22:859	-	-	-	-	-	-	-	-
1408245.6	18:03:05:923	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	266	2.9	626.4	391.0	634.2	373.5	-	0.1	0.0	1.0	00:01:22:901	-	-	-	-	-	-	-	-
1408277.9	18:03:05:955	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	266	2.8	625.9	391.5	633.8	373.7	-	0.1	0.0	1.0	00:01:22:901	-	-	-	-	-	-	-	-
1408311.3	18:03:05:989	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	266	2.8	626.5	390.4	633.8	372.9	-	0.1	0.0	1.0	00:01:22:942	-	-	-	-	-	-	-	-
1408344.5	18:03:06:022	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	266	2.8	626.6	391.6	633.9	372.6	-	0.1	0.0	1.0	00:01:22:984	-	-	-	-	-	-	-	-
1408377.6	18:03:06:055	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	266	2.9	627.8	390.1	635.6	371.2	-	0.1	0.0	1.0	00:01:23:026	-	-	-	-	-	-	-	-
1408411.3	18:03:06:089	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	266	2.8	628.4	390.3	636.3	372.4	-	0.1	0.0	1.0	00:01:23:026	-	-	-	-	-	-	-	-
1408444.4	18:03:06:122	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	267	2.8	627.7	389.9	635.6	371.6	-	0.1	0.0	1.0	00:01:23:067	-	-	-	-	-	-	-	-
1408477.9	18:03:06:155	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	267	2.8	661.6	391.5	668.5	375.0	-	0.0	0.0	1.0	00:01:23:109	-	-	-	-	-	-	-	-
1408510.7	18:03:06:188	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	663.8	392.8	670.2	375.1	-	0.0	0.0	1.0	00:01:23:151	-	-	-	-	-	-	-	-
1408543.9	18:03:06:221	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	664.4	392.0	670.5	374.0	-	0.0	0.0	1.0	00:01:23:192	-	-	-	-	-	-	-	-
1408577.3	18:03:06:255	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	665.7	391.2	673.1	374.1	-	0.0	0.0	1.0	00:01:23:192	-	-	-	-	-	-	-	-
1408611.1	18:03:06:288	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	666.2	390.7	673.4	373.4	-	0.0	0.0	1.0	00:01:23:276	-	-	-	-	-	-	-	-
1408644.2	18:03:06:322	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	666.2	390.4	673.8	372.4	-	0.0	0.0	1.0	00:01:23:276	-	-	-	-	-	-	-	-
1408677.5	18:03:06:355	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	667.0	389.9	675.0	372.6	-	0.0	0.0	1.0	00:01:23:317	-	-	-	-	-	-	-	-
1408710.5	18:03:06:388	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	665.6	390.9	673.1	372.8	-	0.0	0.0	1.0	00:01:23:359	-	-	-	-	-	-	-	-
1408744.0	18:03:06:421	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	267	2.8	665.7	391.0	673.6	373.8	-	0.0	0.0	1.0	00:01:23:401	-	-	-	-	-	-	-	-
1408777.2	18:03:06:455	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	268	2.8	665.7	391.8	673.1	373.2	-	0.0	0.0	1.0	00:01:23:401	-	-	-	-	-	-	-	-
1408810.4	18:03:06:488	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	268	2.8	697.6	394.8	704.0	377.9	-	0.0	0.0	1.0	00:01:23:442	-	-	-	-	-	-	-	-
1408843.8	18:03:06:521	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	268	2.8	695.7	393.9	702.2	377.3	-	0.0	0.0	1.0	00:01:23:484	-	-	-	-	-	-	-	-
1408876.9	18:03:06:554	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	268	2.8	695.4	394.9	701.0	377.3	-	0.0	0.0	1.0	00:01:23:526	-	-	-	-	-	-	-	-
1408910.2	18:03:06:588	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	268	2.8	694.9	394.5	700.3	378.6	-	0.0	0.0	1.0	00:01:23:526	-	-	-	-	-	-	-	-
1408943.4	18:03:06:621	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	268	2.8	695.2	395.2	701.2	378.7	-	0.0	0.0	1.0	00:01:23:567	-	-	-	-	-	-	-	-
1408976.5	18:03:06:654	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	268	2.8	694.8	394.2	700.3	378.6	-	0.0	0.0	1.0	00:01:23:609	-	-	-	-	-	-	-	-
1409010.0	18:03:06:687	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	269	2.8	695.6	394.8	701.4	379.0	-	0.0	0.0	1.0	00:01:23:609	-	-	-	-	-	-	-	-
1409043.2	18:03:06:720	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	269	2.8	714.1	396.9	717.8	383.3	-	0.0	0.0	1.0	00:01:23:692	-	-	-	-	-	-	-	-
1409076.8	18:03:06:754	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	269	2.8	717.8	395.9	722.8	381.4	-	0.0	0.0	1.0	00:01:23:734	-	-	-	-	-	-	-	-
1409109.8	18:03:06:787	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	269	2.9	718.1	394.0	723.4	379.9	-	0.0	0.0	1.0	00:01:23:734	-	-	-	-	-	-	-	-
1409143.3	18:03:06:821	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	270	2.8	705.6	395.2	711.5	380.0	-	0.0	0.0	1.0	00:01:23:776	-	-	-	-	-	-	-	-
1409176.4	18:03:06:854	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	270	2.5	527.5	406.2	528.1	384.0	-	0.1	0.0	1.0	00:01:23:817	-	-	-	-	-	-	-	-
1409209.7	18:03:06:887	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	270	2.9	533.0	395.3	542.1	371.8	-	0.1	0.0	1.0	00:01:23:859	-	-	-	-	-	-	-	-
1409242.8	18:03:06:920	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	270	2.9	533.1	392.4	543.3	369.2	-	0.1	0.0	1.0	00:01:23:859	-	-	-	-	-	-	-	-
1409276.4	18:03:06:954	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	270	2.8	535.9	392.0	545.9	368.6	-	0.1	0.0	1.0	00:01:23:901	-	-	-	-	-	-	-	-
1409309.4	18:03:06:987	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	270	2.8	536.4	389.5	547.2	368.6	-	0.1	0.0	1.0	00:01:23:941	-	-	-	-	-	-	-	-
1409342.5	18:03:07:020	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	270	2.8	537.6	389.6	547.6	367.6	-	0.1	0.0	1.0	00:01:23:983	-	-	-	-	-	-	-	-
1409376.0	18:03:07:053	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	271	2.8	544.9	390.3	555.4	367.9	-	0.1	0.0	1.0	00:01:23:983	-	-	-	-	-	-	-	-
1409409.1	18:03:07:086	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	271	2.8	567.5	392.2	578.3	372.6	-	0.1	0.0	1.0	00:01:24:025	-	-	-	-	-	-	-	-
1409442.5	18:03:07:120	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	271	2.9	567.6	392.4	578.0	370.9	-	0.1	0.0	1.0	00:01:24:108	-	-	-	-	-	-	-	-
1409475.9	18:03:07:153	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	271	2.8	568.3	392.6	578.2	372.3	-	0.1	0.0	1.0	00:01:24:108	-	-	-	-	-	-	-	-
1409509.0	18:03:07:186	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	271	2.8	568.2	391.8	578.1	371.8	-	0.1	0.0	1.0	00:01:24:150	-	-	-	-	-	-	-	-
1409542.6	18:03:07:220	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	271	2.9	567.5	391.0	577.0	369.3	-	0.1	0.0	1.0	00:01:24:191	-	-	-	-	-	-	-	-
1409576.3	18:03:07:254	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	271	2.9	567.2	391.3	576.6	369.8	-	0.1	0.0	1.0	00:01:24:233	-	-	-	-	-	-	-	-
1409609.4	18:03:07:287	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	271	2.9	567.1	390.5	576.7	368.7	-	0.1	0.0	1.0	00:01:24:233	-	-	-	-	-	-	-	-
1409642.6	18:03:07:320	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	272	2.9	567.6	390.3	576.9	368.8	-	0.1	0.0	1.0	00:01:24:275	-	-	-	-	-	-	-	-
1409675.3	18:03:07:353	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	272	2.9	596.3	395.4	605.0	376.4	-	0.1	0.0	1.0	00:01:24:316	-	-	-	-	-	-	-	-
1409708.6	18:03:07:386	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	272	2.9	595.4	394.1	603.6	373.7	-	0.1	0.0	1.0	00:01:24:358	-	-	-	-	-	-	-	-
1409742.0	18:03:07:419	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	272	2.9	595.6	394.2	604.3	375.4	-	0.1	0.0	1.0	00:01:24:358	-	-	-	-	-	-	-	-
1409775.2	18:03:07:452	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	272	2.9	595.6	393.8	604.3	374.5	-	0.1	0.0	1.0	00:01:24:400	-	-	-	-	-	-	-	-
1409808.4	18:03:07:486	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	273	2.9	595.5	393.0	604.5	373.3	-	0.1	0.0	1.0	00:01:24:441	-	-	-	-	-	-	-	-
